birth_year,height.cm,height.in,study
1950,157.42916469634517,61.9799861009233,BLS_wage
1950,165.63472238838213,65.2105206253473,BLS_wage
1950,176.2136893636129,69.3754682533909,BLS_wage
1950,167.859865157567,66.0865610856563,BLS_wage
1950,168.97462261202276,66.5254419732373,BLS_wage
1950,185.8572983906186,73.172164720716,BLS_wage
1950,193.50959514341312,76.1848799777217,BLS_wage
1950,176.5950993774972,69.52562967618,BLS_wage
1950,159.7043085310281,62.8757120200898,BLS_wage
1950,159.4685998877976,62.7829133416526,BLS_wage
1950,177.9928299451341,70.0759173012339,BLS_wage
1950,180.50021452074404,71.0630765829701,BLS_wage
1950,165.66739469560332,65.2233837384265,BLS_wage
1950,178.7652042606798,70.380001677433,BLS_wage
1950,160.6480230908421,63.2472531853709,BLS_wage
1950,162.35902096374423,63.9208743951749,BLS_wage
1950,163.396884918334,64.3294822513126,BLS_wage
1950,169.4951807141351,66.7303861079272,BLS_wage
1950,168.88585404152974,66.4904937171377,BLS_wage
1950,172.76803329033783,68.0189107442275,BLS_wage
1950,165.67204651186253,65.2252151621506,BLS_wage
1950,170.49558354387534,67.1242454897147,BLS_wage
1950,185.2571314239875,72.9358785133809,BLS_wage
1950,161.4922043563705,63.5796080143191,BLS_wage
1950,181.47721055479252,71.4477206908632,BLS_wage
1950,160.73917643079056,63.2831403270829,BLS_wage
1950,179.29746469436205,70.5895530292764,BLS_wage
1950,186.36224303997113,73.3709618267603,BLS_wage
1950,164.30977376853588,64.6888873104472,BLS_wage
1950,167.44465870196456,65.9230939771514,BLS_wage
1950,167.2547261802525,65.8483173938002,BLS_wage
1950,150.37529680895142,59.2028727594297,BLS_wage
1950,177.7749102336216,69.9901221392211,BLS_wage
1950,182.03073647393836,71.6656442810781,BLS_wage
1950,163.0726389593258,64.2018263619393,BLS_wage
1950,167.8039525166991,66.0645482349209,BLS_wage
1950,176.9538865940971,69.666884485865,BLS_wage
1950,174.15043216639663,68.5631622702349,BLS_wage
1950,172.01035767166874,67.7206132565625,BLS_wage
1950,187.5309904352761,73.8310985965654,BLS_wage
1950,184.24850162418102,72.5387801670004,BLS_wage
1950,170.79663758809673,67.2427707039751,BLS_wage
1950,162.52516147261952,63.9862840443384,BLS_wage
1950,169.5200956573988,66.7401951407082,BLS_wage
1950,177.22414834518923,69.7732867500745,BLS_wage
1950,161.94241372621158,63.7568557977211,BLS_wage
1950,156.36107637092945,61.5594788861927,BLS_wage
1950,176.01481170871747,69.297169964062,BLS_wage
1950,173.9346507188631,68.4782089444343,BLS_wage
1950,183.16033487877334,72.1103680625092,BLS_wage
1950,160.29028824772215,63.1064126959536,BLS_wage
1950,174.54037403487126,68.7166826908942,BLS_wage
1950,162.5761768739949,64.0063688480295,BLS_wage
1950,180.36447379956485,71.0096353541594,BLS_wage
1950,162.16380842132963,63.8440190635156,BLS_wage
1950,167.895792234335,66.1007056040689,BLS_wage
1950,154.87647511810056,60.9749902039766,BLS_wage
1950,172.09794636976432,67.7550969959702,BLS_wage
1950,173.88411088125767,68.4583113705739,BLS_wage
1950,162.06166056833692,63.803803373361,BLS_wage
1950,166.90058196642906,65.7088905379642,BLS_wage
1950,157.3062217215682,61.9315833549481,BLS_wage
1950,165.9193373706565,65.322573767975,BLS_wage
1950,167.55119671255815,65.9650380758103,BLS_wage
1950,182.98759355983708,72.0423596692272,BLS_wage
1950,158.92839665573555,62.5702349038329,BLS_wage
1950,178.89578236682328,70.4314103806391,BLS_wage
1950,158.29611737778865,62.3213060542475,BLS_wage
1950,179.5989301466103,70.7082402152009,BLS_wage
1950,178.50497105889477,70.2775476609822,BLS_wage
1950,162.2315247012115,63.870679016225,BLS_wage
1950,161.2329488207447,63.477538905805,BLS_wage
1950,164.0674381214055,64.5934795753565,BLS_wage
1950,179.1041316444333,70.5134376552887,BLS_wage
1950,156.7193202711829,61.7005197918043,BLS_wage
1950,184.28570649626667,72.5534277544357,BLS_wage
1950,171.6717584164254,67.5873064631596,BLS_wage
1950,193.42573972907854,76.1518660350703,BLS_wage
1950,166.56747245587422,65.5777450613678,BLS_wage
1950,163.14195232353168,64.2291150880046,BLS_wage
1950,153.19674249466038,60.3136781475041,BLS_wage
1950,173.06916520463312,68.1374666159973,BLS_wage
1950,154.7999727220739,60.9448711504228,BLS_wage
1950,167.69683844272978,66.0223773396574,BLS_wage
1950,159.72874615705112,62.8853331326973,BLS_wage
1950,159.1879294100777,62.6724131535739,BLS_wage
1950,187.16634142058905,73.6875359923579,BLS_wage
1950,178.0589841775828,70.1019622746389,BLS_wage
1950,173.49022504047952,68.3032382049132,BLS_wage
1950,176.5812665244238,69.520183671033,BLS_wage
1950,174.5431722059287,68.7177843330428,BLS_wage
1950,179.0564199453824,70.4946535218041,BLS_wage
1950,159.45509508398837,62.7775964897592,BLS_wage
1950,165.42249067612914,65.1269648331217,BLS_wage
1950,176.12947915854875,69.3423146293499,BLS_wage
1950,171.5623937694076,67.5442495155148,BLS_wage
1950,158.34566164431638,62.3408116709907,BLS_wage
1950,168.08728683127546,66.1760971776675,BLS_wage
1950,166.24712601498697,65.4516244153492,BLS_wage
1950,177.25480830952068,69.7853576021735,BLS_wage
1950,178.97039523625284,70.4607855260838,BLS_wage
1950,167.01581873897462,65.754259346053,BLS_wage
1950,173.96621816439077,68.4906370725948,BLS_wage
1950,173.06749854329516,68.1368104501162,BLS_wage
1950,177.14997993656445,69.7440865891986,BLS_wage
1950,163.97409288374251,64.5567294817884,BLS_wage
1950,163.5542404950271,64.3914332657587,BLS_wage
1950,165.85960973724255,65.2990589516703,BLS_wage
1950,194.40600499392943,76.5377972417045,BLS_wage
1950,177.86166358293042,70.0242770011537,BLS_wage
1950,163.71793770755176,64.4558809872251,BLS_wage
1950,163.0128647338552,64.1782932023052,BLS_wage
1950,163.50630952873274,64.3725628065877,BLS_wage
1950,161.75091379375198,63.6814621235244,BLS_wage
1950,158.91816928057466,62.566208378179,BLS_wage
1950,146.058175270767,57.5032186105382,BLS_wage
1950,157.54761293569103,62.0266192660201,BLS_wage
1950,163.70313834488863,64.4500544664916,BLS_wage
1950,161.63660982571545,63.6364605613053,BLS_wage
1950,158.06932848174122,62.2320190872997,BLS_wage
1950,162.59312882823875,64.0130428457633,BLS_wage
1950,167.3540303204396,65.8874135119841,BLS_wage
1950,176.00788181327755,69.2944416587707,BLS_wage
1950,163.42615159305274,64.341004564194,BLS_wage
1950,179.58695294828152,70.703524782788,BLS_wage
1950,157.70642951731557,62.0891454792581,BLS_wage
1950,173.48150463779922,68.2998049755115,BLS_wage
1950,172.2231612490211,67.804394192528,BLS_wage
1950,156.91172834364693,61.7762710014358,BLS_wage
1950,158.78267807327214,62.512865383178,BLS_wage
1950,174.57754116150082,68.7313154179137,BLS_wage
1950,170.29770737987,67.0463414881378,BLS_wage
1950,163.31464609117722,64.297104760306,BLS_wage
1950,178.78092287201443,70.3861901070923,BLS_wage
1950,175.14714343078904,68.9555682798382,BLS_wage
1950,175.8858597383321,69.2464014717843,BLS_wage
1950,174.17293886675958,68.5720231758896,BLS_wage
1950,152.0079888780088,59.8456649126019,BLS_wage
1950,168.71061362210654,66.4215014260262,BLS_wage
1950,169.24624767281117,66.6323809735477,BLS_wage
1950,168.27398923789147,66.249602062162,BLS_wage
1950,178.40601851829786,70.2385899678338,BLS_wage
1950,163.8010646271891,64.4886081209406,BLS_wage
1950,152.32803435942637,59.9716670706403,BLS_wage
1950,173.39310428435923,68.2650016867556,BLS_wage
1950,184.75580076856062,72.7385042395908,BLS_wage
1950,182.52846489700022,71.8616003531497,BLS_wage
1950,161.9298908861913,63.7519255457446,BLS_wage
1950,171.04399055760825,67.3401537628379,BLS_wage
1950,170.7902338835364,67.2402495604474,BLS_wage
1950,181.5145751671866,71.4624311681837,BLS_wage
1950,184.7521952711326,72.7370847524144,BLS_wage
1950,178.526020044228,70.2858346630819,BLS_wage
1950,177.96110026836396,70.0634253025055,BLS_wage
1950,180.67448676522352,71.1316877028439,BLS_wage
1950,167.5505905208272,65.964799417648507,BLS_wage
1950,189.99892621415665,74.8027268559672,BLS_wage
1950,153.06864101914684,60.2632444957271,BLS_wage
1950,184.04824871055786,72.4599404372275,BLS_wage
1950,189.96238385363014,74.7883400998544,BLS_wage
1950,151.90423677423047,59.8048176276498,BLS_wage
1950,186.5157081544957,73.4313811631873,BLS_wage
1950,164.077708958988,64.5975232122,BLS_wage
1950,170.46371237827006,67.1116977867205,BLS_wage
1950,155.077154886853,61.05399798695,BLS_wage
1950,175.9766203102701,69.2821339804213,BLS_wage
1950,163.61660153829027,64.4159848575946,BLS_wage
1950,178.66710282112948,70.3413790634368,BLS_wage
1950,171.78772727458727,67.632963493932,BLS_wage
1950,157.95917459423666,62.1886514150538,BLS_wage
1950,162.02113470819324,63.7878483103123,BLS_wage
1950,171.65689634574116,67.5814552542288,BLS_wage
1950,161.3288806934607,63.5153073596302,BLS_wage
1950,184.50620911589354,72.6402398094069,BLS_wage
1950,184.9745405319705,72.8246222566813,BLS_wage
1950,176.29488122318412,69.4074335524347,BLS_wage
1950,173.45938669937198,68.291097125737,BLS_wage
1950,179.43891799946786,70.6452433068771,BLS_wage
1950,167.98163751105787,66.1345029571094,BLS_wage
1950,168.5880780918616,66.3732590912841,BLS_wage
1950,173.48238541183065,68.3001517369412,BLS_wage
1950,178.5525426571024,70.2962766366545,BLS_wage
1950,157.02619259902733,61.8213356689084,BLS_wage
1950,167.01769998197435,65.7549999929033,BLS_wage
1950,160.08601775623396,63.0259912426118,BLS_wage
1950,189.27519777301242,74.5177943988238,BLS_wage
1950,169.15520771116476,66.5965384689625,BLS_wage
1950,159.095380222164,62.6359764654189,BLS_wage
1950,164.37676878582675,64.7152633015066,BLS_wage
1950,175.77236164539582,69.2017171832267,BLS_wage
1950,181.53908203372268,71.4720795408357,BLS_wage
1950,157.23051901115574,61.9017791382503,BLS_wage
1950,164.45358856776727,64.7455073101446,BLS_wage
1950,182.1447205095365,71.7105198856443,BLS_wage
1950,164.86894035860433,64.9090316372458,BLS_wage
1950,160.4115371490595,63.1541484838817,BLS_wage
1950,162.50099630876454,63.976770200301,BLS_wage
1950,181.83602667438797,71.5889868796803,BLS_wage
1950,161.534490465885,63.5962560889311,BLS_wage
1950,177.97297901211317,70.0681019732729,BLS_wage
1950,165.03585608552203,64.974746490363,BLS_wage
1950,163.3568144141696,64.3137064622715,BLS_wage
1950,163.0910527121462,64.2090758709237,BLS_wage
1950,170.113966428819,66.9740025310311,BLS_wage
1950,185.8868840562831,73.1838126205839,BLS_wage
1950,184.24872004277998,72.5388661585748,BLS_wage
1950,163.84270312343722,64.5050012296997,BLS_wage
1950,162.38487581351782,63.9310534698889,BLS_wage
1950,170.38838297618545,67.0820405418053,BLS_wage
1950,169.1925350364297,66.6112342663109,BLS_wage
1950,187.6948713358492,73.8956186361611,BLS_wage
1950,161.14421946235464,63.4426060875412,BLS_wage
1950,187.16906983425847,73.6886101709679,BLS_wage
1950,187.73426005328545,73.9111260052305,BLS_wage
1950,160.2413200504845,63.0871338781435,BLS_wage
1950,157.5722673587222,62.0363257317804,BLS_wage
1950,158.62930803057748,62.4524834766053,BLS_wage
1950,170.27625802243583,67.0378968592267,BLS_wage
1950,174.2270063926327,68.5933096033987,BLS_wage
1950,184.59260323372672,72.6742532416247,BLS_wage
1950,159.69307844080024,62.8712907247245,BLS_wage
1950,170.74730720953087,67.2233492950909,BLS_wage
1950,176.25230725466727,69.3906721475068,BLS_wage
1950,181.3897858833986,71.4133015288971,BLS_wage
1950,183.09833112013064,72.0859571339097,BLS_wage
1950,178.34557381288144,70.2147928397171,BLS_wage
1950,163.33028359576122,64.3032612581737,BLS_wage
